button_label,Libellé du bouton,module,Magento_Paypal
sandbox_button_label,__label bouton sandbox,module,Magento_Paypal
Help,Aider,module,Magento_Paypal
Configure,Configurer,module,Magento_Paypal
Close,Fermer,module,Magento_Paypal
Learn More,En savoir plus,module,Magento_Paypal
View Demo,Voir la démo,module,Magento_Paypal
See terms,Voir conditions,module,Magento_Paypal
You will be redirected to the PayPal website.,Vous allez être redirigé vers le site de PayPal.,module,Magento_Paypal
You will be redirected to the PayPal website when you place an order.,Vous allez être redirigé vers le site de PayPal lorsque vous passez une commande.,module,Magento_Paypal
Incl. Tax,Incl. Impôt sur le revenu,module,Magento_Paypal
Billing Information,Informations de facturation,module,Magento_Paypal
Shipping Information,Informations sur la livraison,module,Magento_Paypal
Invalid block type,Type de bloc non valide,module,Magento_Paypal
Please specify the correct billing agreement ID and try again.,Veuillez spécifier le bon accord de facturation ID et essayez à nouveau.,module,Magento_Paypal
You canceled the billing agreement.,Vous avez annulé l'accord de facturation.,module,Magento_Paypal
We can't cancel the billing agreement.,Nous ne pouvons pas annuler l'accord de facturation.,module,Magento_Paypal
You deleted the billing agreement.,Vous avez supprimé l'accord de facturation.,module,Magento_Paypal
We can't delete the billing agreement.,Nous ne pouvons pas supprimer l'accord de facturation.,module,Magento_Paypal
Reports,Rapports,module,Magento_Paypal
Sales,Sales,module,Magento_Paypal
View Transaction,Voir l'opération,module,Magento_Paypal
We found nothing to fetch because of an empty configuration.,Nous avons trouvé rien à récupérer à cause d'une configuration vide.,module,Magento_Paypal
"We fetched %1 report rows from ""%2@%3.""","Nous avons lues  %1 les lignes du rapport de "" %2@ %3"".",module,Magento_Paypal
"We can't fetch reports from ""%1@%2.""","Nous ne pouvons pas aller chercher des rapports de "" %1@ %2"".",module,Magento_Paypal
"The billing agreement ""%1"" has been canceled.","L'accord de facturation "" %1"" a été annulée.",module,Magento_Paypal
"The billing agreement ""%1"" has been created.","L'accord de facturation "" %1"" a été créé.",module,Magento_Paypal
We couldn't finish the billing agreement wizard.,On ne pouvait pas terminer l'assistant de facturation.,module,Magento_Paypal
We can't start the billing agreement wizard.,Nous ne pouvons pas démarrer l'assistant de facturation.,module,Magento_Paypal
Billing Agreement # %1,L'accord de facturation #   %1,module,Magento_Paypal
We can't initialize Express Checkout.,Nous ne pouvons pas initialiser Commande Express.,module,Magento_Paypal
PayPal Express Checkout Token does not exist.,Paiement Express PayPal n'existe pas de jeton.,module,Magento_Paypal
A wrong PayPal Express Checkout Token is specified.,Un faux jeton PayPal Express Checkout est spécifiée.,module,Magento_Paypal
Express Checkout and Order have been canceled.,Express Checkout et l'ordre ont été annulées.,module,Magento_Paypal
Express Checkout has been canceled.,Express Checkout a été annulée.,module,Magento_Paypal
Unable to cancel Express Checkout,Impossible d'annuler Express Commander,module,Magento_Paypal
Please agree to all the terms and conditions before placing the order.,Veuillez accepter tous les termes et conditions avant de passer la commande.,module,Magento_Paypal
We can't place the order.,Nous ne pouvons pas passer la commande.,module,Magento_Paypal
We can't process Express Checkout approval.,Nous ne pouvons pas traiter l'approbation de caisse express.,module,Magento_Paypal
We can't initialize Express Checkout review.,Nous ne pouvons pas initialiser Express commander l'étude.,module,Magento_Paypal
We can't update shipping method.,Nous ne pouvons pas mettre à jour la méthode d'expédition.,module,Magento_Paypal
We can't start Express Checkout.,On ne peut pas partir de départ express.,module,Magento_Paypal
"To check out, please sign in with your email address.","Pour commander, veuillez vous connecter avec votre adresse électronique.",module,Magento_Paypal
"Sorry, but something went wrong","Désolé, mais il y a eu un problème",module,Magento_Paypal
Your payment has been declined. Please try again.,Votre paiement a été refusé. Veuillez essayer à nouveau.,module,Magento_Paypal
Requested payment method does not match with order.,Méthode de paiement demandé ne correspond pas à la commande.,module,Magento_Paypal
Would you like to sign a billing agreement to streamline further purchases with PayPal?,Vous souhaitez signer un accord de facturation à rationaliser encore les achats avec PayPal ?,module,Magento_Paypal
"Error processing payment, please try again later.","Erreur lors du traitement du paiement, veuillez réessayer plus tard.",module,Magento_Paypal
Payment Gateway is unreachable at the moment. Please use another payment option.,Passerelle de paiement est inaccessible pour le moment. Veuillez utiliser une autre option de paiement.,module,Magento_Paypal
PayPal response hasn't required fields.,Réponse de PayPal n'a pas les champs obligatoires.,module,Magento_Paypal
Something went wrong while processing your order.,Il y a eu un problème lors du traitement de votre commande.,module,Magento_Paypal
PayPal gateway has rejected request. %1,Passerelle PayPal a rejeté la demande.  %1,module,Magento_Paypal
The PayPal gateway rejected the request. %1,La passerelle PayPal a rejeté la demande.  %1,module,Magento_Paypal
I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.,"Je suis désolé, mais nous n'étions pas en mesure de traiter votre paiement. Veuillez essayer une autre méthode de paiement ou contactez-nous afin que nous puissions vous aider.",module,Magento_Paypal
I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.,"Je suis désolé, mais nous ne sommes pas en mesure de compléter votre transaction. Veuillez nous contacter afin que nous puissions vous aider.",module,Magento_Paypal
"A match of the Shipping Address City, State, and Postal Code failed.","Un match de l'adresse d'expédition Ville, État et code postal a échoué.",module,Magento_Paypal
The payment method code is not set.,La méthode de paiement le code n'est pas déclenché.,module,Magento_Paypal
The reference ID is not set.,L'ID de référence n'est pas définie.,module,Magento_Paypal
Unable to save Billing Agreement:,Impossible d'enregistrer l'accord de facturation :,module,Magento_Paypal
Active,Actif,module,Magento_Paypal
Canceled,Annulé,module,Magento_Paypal
The customer ID is not set.,Le client ID n'est pas réglé.,module,Magento_Paypal
The Billing Agreement status is not set.,L'état de l'accord de facturation n'est pas définie.,module,Magento_Paypal
The PayPal certificate does not exist.,Le certificat PayPal n'existe pas.,module,Magento_Paypal
We prefer PayPal (150 X 60),Nous préférons PayPal (150 X 60),module,Magento_Paypal
We prefer PayPal (150 X 40),Nous préférons PayPal (150 X 40),module,Magento_Paypal
Now accepting PayPal (150 X 60),PayPal accepte maintenant (150 X 60),module,Magento_Paypal
Now accepting PayPal (150 X 40),PayPal accepte maintenant (150 X 40),module,Magento_Paypal
Payments by PayPal (150 X 60),Les paiements par PayPal (150 X 60),module,Magento_Paypal
Payments by PayPal (150 X 40),Les paiements par PayPal (150 X 40),module,Magento_Paypal
Shop now using (150 X 60),Acheter maintenant à l'aide de (150 X 60),module,Magento_Paypal
Shop now using (150 X 40),Acheter maintenant à l'aide de (150 X 40),module,Magento_Paypal
Dynamic,Dynamic,module,Magento_Paypal
Static,Static,module,Magento_Paypal
Shortcut,Raccourci,module,Magento_Paypal
Acceptance Mark Image,Image de marque d'acceptation,module,Magento_Paypal
Authorization,Autorisation,module,Magento_Paypal
Sale,Vente,module,Magento_Paypal
Yes,Oui,module,Magento_Paypal
No,Pas de,module,Magento_Paypal
For Virtual Quotes Only,Pour les prix uniquement,module,Magento_Paypal
Auto,Auto,module,Magento_Paypal
Ask Customer,Demandez au client,module,Magento_Paypal
Never,Jamais,module,Magento_Paypal
IPN (Instant Payment Notification) Only,IPN (Instant l'avis de paiement) uniquement,module,Magento_Paypal
API Signature,Signature de l'API,module,Magento_Paypal
API Certificate,Certificat de l'API,module,Magento_Paypal
The ordering amount of %1 is pending approval on the payment gateway.,Le montant de la commande  %1 est en attente d'approbation sur la passerelle de paiement.,module,Magento_Paypal
Ordered amount of %1,Quantité commandée de  %1,module,Magento_Paypal
We'll authorize the amount of %1 as soon as the payment gateway approves it.,Nous allons autoriser le montant de  %1 dès que la passerelle de paiement l'approuve.,module,Magento_Paypal
The authorized amount is %1.,Le montant autorisé est  %1.,module,Magento_Paypal
The maximum number of child authorizations is reached.,Le nombre maximum d'autorisations de l'enfant est atteint.,module,Magento_Paypal
"PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.","PayPal ne peut pas traiter les commandes avec un zéro d'un solde dû. Pour terminer votre achat, veuillez passer par le processus de commande standard.",module,Magento_Paypal
A payer is not identified.,Un payeur n'est pas identifié.,module,Magento_Paypal
Cannot get secure form URL from PayPal,Impossible d'obtenir un formulaire sécurisé de PayPal URL,module,Magento_Paypal
Last Transaction ID,Dernière Transaction ID,module,Magento_Paypal
This customer didn't include a confirmed address.,Ce client n'a pas indiqué une adresse confirmée.,module,Magento_Paypal
The payment is authorized but not settled.,Le paiement est autorisé mais non réglées.,module,Magento_Paypal
The payment eCheck is not cleared.,Le paiement eCheck n'est pas effacée.,module,Magento_Paypal
The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.,Le marchand est titulaire d'un compte américain et n'a pas de mécanisme de retrait.,module,Magento_Paypal
The payment currency doesn't match any of the merchant's balances currency.,La devise de paiement ne correspond pas à l'un des soldes du marchand monnaie.,module,Magento_Paypal
The payment is pending while it is being reviewed by PayPal for risk.,Le paiement est en attente alors qu'il est en cours de revue par PayPal pour risque.,module,Magento_Paypal
The payment is pending because it was made to an email address that is not yet registered or confirmed.,Le paiement est en attente parce qu'elle a été faite à une adresse e-mail qui n'est pas encore enregistré ou confirmé.,module,Magento_Paypal
The merchant account is not yet verified.,Le compte commerçant n'est pas encore vérifiée.,module,Magento_Paypal
The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.,Le paiement a été effectué par carte de crédit. Afin de recevoir des fonds commerçant doit mettre à niveau compte pour les affaires ou le statut Premier.,module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.","Désolé, mais quelque chose a mal tourné. Veuillez contacter le service clientèle de PayPal.",module,Magento_Paypal
A reversal has occurred on this transaction due to a chargeback by your customer.,Un renversement s'est produit sur cette transaction suite à une rétrofacturation par votre client.,module,Magento_Paypal
A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.,Un renversement s'est produit sur cette transaction en raison d'un déclenchement de votre client une garantie de remboursement.,module,Magento_Paypal
A reversal has occurred on this transaction due to a complaint about the transaction from your customer.,Un renversement s'est produit sur cette transaction en raison d'une plainte concernant l'opération à partir de votre client.,module,Magento_Paypal
A reversal has occurred on this transaction because you have given the customer a refund.,Un renversement s'est produit sur cette transaction parce que vous avez donné au client le remboursement.,module,Magento_Paypal
Reversal of an adjustment.,Reprise d'ajustement.,module,Magento_Paypal
Transaction reversal due to fraud detected by PayPal administrators.,Annulation de transaction en raison de la fraude détectée par PayPal les administrateurs.,module,Magento_Paypal
Transaction reversal by PayPal administrators.,Annulation de la transaction par PayPal les administrateurs.,module,Magento_Paypal
Reimbursement for a chargeback.,Le remboursement d'un chargeback.,module,Magento_Paypal
Settlement of a chargeback.,Règlement d'un chargeback.,module,Magento_Paypal
A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.,Un renversement s'est produit sur cette transaction à cause d'un litige client non autorisé soupçonnant usurper.,module,Magento_Paypal
Buyer claims that he did not receive goods or service.,Acheteur déclare qu'il n'a pas reçu de biens ou de service.,module,Magento_Paypal
Buyer claims that the goods or service received differ from merchantâ€™s description of the goods or service.,Acheteur déclare que les biens ou services reçus diffèrent de description du commerçant de la marchandise ou du service.,module,Magento_Paypal
Buyer claims that he/she did not authorize transaction.,Acheteur déclare qu'il/elle n'a pas autorisé la transaction.,module,Magento_Paypal
A case that has been resolved and close requires a reimbursement.,Une affaire qui a été résolu et à proximité besoin d'un remboursement.,module,Magento_Paypal
Buyer claims that a possible duplicate payment was made to the merchant.,Acheteur déclare qu'un possible paiement en double a été fait pour le commerçant.,module,Magento_Paypal
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Acheteur déclare que la marchandise reçue est insatisfaisante, défectueux ou endommagé.",module,Magento_Paypal
Unknown reason. Please contact PayPal customer service.,Raison inconnue. Veuillez contacter le service clientèle de PayPal.,module,Magento_Paypal
Payer ID,ID payeur,module,Magento_Paypal
Payer Email,E-payeur,module,Magento_Paypal
Payer Status,L'État payeur,module,Magento_Paypal
Payer Address ID,ID de l'adresse du payeur,module,Magento_Paypal
Payer Address Status,L'état de l'adresse du payeur,module,Magento_Paypal
Merchant Protection Eligibility,L'admissibilité à la protection de la marine marchande,module,Magento_Paypal
Triggered Fraud Filters,Les filtres de fraude déclenché,module,Magento_Paypal
Last Correlation ID,L'identifiant de corrélation dernière,module,Magento_Paypal
Address Verification System Response,Réponse du système de vérification d'adresse,module,Magento_Paypal
CVV2 Check Result by PayPal,CVV2 vérifier le résultat par PayPal,module,Magento_Paypal
AVS Street Match,Match Rue AVS,module,Magento_Paypal
AVS zip,Zip AVS,module,Magento_Paypal
International AVS response,Réponse AVS International,module,Magento_Paypal
Buyer's Tax ID,ID fiscale de l'acheteur,module,Magento_Paypal
Buyer's Tax ID Type,ID Type taxe l'acheteur,module,Magento_Paypal
Chargeback,Chargeback,module,Magento_Paypal
Complaint,Plainte,module,Magento_Paypal
Dispute,Litige,module,Magento_Paypal
Matched Address only (no ZIP),Adresse de correspondance uniquement (pas de ZIP),module,Magento_Paypal
Matched Address only (no ZIP) International,Adresse de correspondance uniquement (pas de ZIP) International,module,Magento_Paypal
No Details matched,Aucun détail n'en correspondance,module,Magento_Paypal
No Details matched. International,Aucun détail n'en correspondance. Les,module,Magento_Paypal
Exact Match.,Correspondance exacte.,module,Magento_Paypal
Exact Match. Address and Postal Code. International,Correspondance exacte. Adresse et code postal. Les,module,Magento_Paypal
Exact Match. Address and Postal Code. UK-specific,Correspondance exacte. Adresse et code postal. Spécifique au Royaume-Uni,module,Magento_Paypal
N/A. Not allowed for MOTO (Internet/Phone) transactions,N/A. Pas permis pour moto (Internet/téléphone) transactions,module,Magento_Paypal
N/A. Global Unavailable,N/A. Disponible à l'échelle mondiale,module,Magento_Paypal
N/A. International Unavailable,N/A. Indisponible International,module,Magento_Paypal
Matched five-digit ZIP only (no Address),Cinq chiffres correspondant ZIP uniquement (pas de l'adresse),module,Magento_Paypal
Matched Postal Code only (no Address),Code postal correspondant uniquement (pas d'adresse),module,Magento_Paypal
N/A. Retry,N/A. Réessayer,module,Magento_Paypal
N/A. Service not Supported,N/A. Service non pris en charge,module,Magento_Paypal
N/A. Unavailable,N/A. Indisponible,module,Magento_Paypal
Matched whole nine-didgit ZIP (no Address),Toute correspondance neuf-didgit ZIP (pas d'adresse),module,Magento_Paypal
Yes. Matched Address and five-didgit ZIP,Oui. Adresse de correspondance et 5-ZIP didgit,module,Magento_Paypal
All the address information matched,Toutes les informations de l'adresse correspond,module,Magento_Paypal
None of the address information matched,Aucune des informations d'adresse correspondance,module,Magento_Paypal
Part of the address information matched,Une partie de l'adresse correspond l'information,module,Magento_Paypal
N/A. The merchant did not provide AVS information,N/A. Le marchand n'a pas fourni d'information AVS,module,Magento_Paypal
"N/A. Address not checked, or acquirer had no response. Service not available","N/A. Adresse non vérifiée, ou acquéreur n'avait pas de réponse. Service non disponible",module,Magento_Paypal
Matched (CVV2CSC),Comparé (CVV2SCC),module,Magento_Paypal
No match,Aucune correspondance,module,Magento_Paypal
N/A. Not processed,N/A. Non traité,module,Magento_Paypal
N/A. Service not supported,N/A. Service non pris en charge,module,Magento_Paypal
N/A. Service not available,N/A. Service non disponible,module,Magento_Paypal
N/A. No response,N/A. Pas de réponse,module,Magento_Paypal
Matched (CVV2),Comparé (CVV2),module,Magento_Paypal
N/A. The merchant has not implemented CVV2 code handling,N/A. Le marchand n'a pas mis en œuvre le traitement du code CVV2,module,Magento_Paypal
N/A. Merchant has indicated that CVV2 is not present on card,N/A. Marchand a indiqué que le code CVV2 n'est pas présent sur la carte,module,Magento_Paypal
CNPJ,CNPJ,module,Magento_Paypal
CPF,CPF,module,Magento_Paypal
Note: %1,Note :  %1,module,Magento_Paypal
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4","IPN "" %1"". Cas type "" %2"". ID de cas "" %3""  %4",module,Magento_Paypal
"IPN ""%1"". A dispute has been resolved and closed. %2 Transaction amount %3.","IPN "" %1"". Un litige a été résolu et fermé.  %2  %3 du montant de la transaction.",module,Magento_Paypal
You notified customer about invoice #%1.,Vous averti client sur facture #  %1.,module,Magento_Paypal
We cannot cancel this order.,Nous ne pouvons pas annuler cette commande.,module,Magento_Paypal
"IPN ""%1"". %2 Transaction amount %3. Transaction ID: ""%4""","IPN "" %1"".  %2  %3 du montant de la transaction. ID de transaction : "" %4""",module,Magento_Paypal
You notified customer about creditmemo #%1.,Vous averti client sur creditmemo #  %1.,module,Magento_Paypal
"IPN ""%1""","IPN "" %1""",module,Magento_Paypal
Payflow PNREF: #%1.,PNREF Payflow : #  %1.,module,Magento_Paypal
Unable to fetch transaction details.,Impossible de récupérer les détails de l'opération.,module,Magento_Paypal
Invalid method %1::%2,Méthode non valide :  %1 %2 :,module,Magento_Paypal
Transaction has been declined,La transaction a été refusée,module,Magento_Paypal
Error processing payment. Please try again later.,Erreur lors du traitement du paiement. Veuillez réessayer plus tard.,module,Magento_Paypal
We cannot send the new order email.,Nous ne pouvons pas envoyer l'ordre nouveau courriel.,module,Magento_Paypal
Payment error. %value was not found.,Erreur de paiement.  %valeur n'a été trouvée.,module,Magento_Paypal
You cannot void a verification transaction.,Vous ne pouvez pas annuler une opération de vérification.,module,Magento_Paypal
You need an authorization transaction to void.,Vous avez besoin d'une autorisation d'annuler la transaction.,module,Magento_Paypal
We can't issue a refund transaction because there is no capture transaction.,Nous ne pouvons pas émettre un remboursement parce qu'il n'y a pas d'opération de capture.,module,Magento_Paypal
We cannot create a target file for reading reports.,Nous ne pouvons pas créer un fichier cible pour lire les rapports.,module,Magento_Paypal
Report Date,Date du rapport,module,Magento_Paypal
Merchant Account,Compte marchand,module,Magento_Paypal
Transaction ID,ID de transaction,module,Magento_Paypal
Invoice ID,ID Facture,module,Magento_Paypal
PayPal Reference ID,Référence PayPal ID,module,Magento_Paypal
PayPal Reference ID Type,Référence Type PayPal ID,module,Magento_Paypal
Event Code,Le Code d'événement,module,Magento_Paypal
Event,Cas,module,Magento_Paypal
Start Date,Date de début,module,Magento_Paypal
Finish Date,Date fin,module,Magento_Paypal
Debit or Credit,Carte de crédit ou de,module,Magento_Paypal
Gross Amount,Montant brut,module,Magento_Paypal
Fee Debit or Credit,Débit/Crédit de taxe,module,Magento_Paypal
Fee Amount,Montant des frais,module,Magento_Paypal
Custom,Custom,module,Magento_Paypal
Order ID,Numéro de commande,module,Magento_Paypal
Preapproved Payment ID,ID de paiement préautorisés,module,Magento_Paypal
Subscription ID,ID d'abonnement,module,Magento_Paypal
Credit,Credit,module,Magento_Paypal
Debit,Debit,module,Magento_Paypal
ACH Deposit (Hold for Dispute or Other Investigation),ACH-(attente de règlement des différends ou d'autres enquêtes),module,Magento_Paypal
ACH Deposit (Reversal),ACH-(inversion),module,Magento_Paypal
ACH Funding for Funds Recovery from Account Balance,Le financement de l'ACH le solde du compte de recouvrement des fonds,module,Magento_Paypal
ACH Withdrawal,Retrait d'ACH,module,Magento_Paypal
"Account-to-Account Payment, initiated by PayPal","Compte à compte, de paiement initiée par PayPal",module,Magento_Paypal
Auction Payment other than through eBay,Paiement autre que par vente aux enchères eBay,module,Magento_Paypal
AutoSweep,AutoSweep,module,Magento_Paypal
Available Balance,Solde disponible,module,Magento_Paypal
Balance Manager Account Bonus,Gestionnaire de la Balance de Bonus Compte,module,Magento_Paypal
Bonus for first ACH Use,Bonus pour première utilisation d'ACH,module,Magento_Paypal
Buyer Credit Payment,Paiement du crédit de l'acheteur,module,Magento_Paypal
Charge-off,Charge-off,module,Magento_Paypal
Coupon Redemption,Rachat Coupon,module,Magento_Paypal
Currency Conversion required to cover negative balance,Conversion de devises nécessaires pour couvrir le solde négatif,module,Magento_Paypal
Debit Card Cash Back,Cash Back Cartes de débit,module,Magento_Paypal
Debit Card Transaction,Une transaction par carte de débit,module,Magento_Paypal
Direct Payment API,L'API de Paiement direct,module,Magento_Paypal
EFT Funding (German banking),Financement bancaire allemande (EFT),module,Magento_Paypal
Express Checkout APIs,Les API de caisse express,module,Magento_Paypal
Fee Reversal,Annulation des frais,module,Magento_Paypal
Fee: Foreign ACH Withdrawal,Compagnie : Retrait ACH étrangers,module,Magento_Paypal
Fee: Mass Pay Request,Compagnie : paiements de masse demande,module,Magento_Paypal
Fee: Web Site Payments Pro Account Monthly,Compagnie : Site Web Pro Paiements mensuels de compte,module,Magento_Paypal
Fee: WorldLink Check Withdrawal,Compagnie : WorldLink vérifier le retrait,module,Magento_Paypal
Funding,Le financement,module,Magento_Paypal
General (Authorization),Général (Autorisation),module,Magento_Paypal
General (Dividend),Dividende (général),module,Magento_Paypal
General (Funds Transfer from PayPal Account to Another),Général (transfert de fonds de compte PayPal à un autre),module,Magento_Paypal
General (Purchase with a credit card),Général (achat avec une carte de crédit),module,Magento_Paypal
General Adjustment without businessrelated event,Réglage général sans événement liés,module,Magento_Paypal
General Currency Conversion,Conversion de devises générales,module,Magento_Paypal
General Funding of PayPal Account ,Le financement général de compte PayPal,module,Magento_Paypal
General Redemption,Rachat général,module,Magento_Paypal
General Withdrawal from PayPal Account,Retrait général de compte PayPal,module,Magento_Paypal
General. Product no longer supported,Général. Produit n'est plus pris en charge,module,Magento_Paypal
General: Use of PayPal account for purchasing as well as receiving payments,Général : : l'utilisation de compte PayPal pour l'achat ainsi que la réception des paiements,module,Magento_Paypal
General: Withdrawal from PayPal Account,Général : le retrait du compte PayPal,module,Magento_Paypal
General: Withdrawal to Non-Bank Entity,Général : : Retrait d'entité non bancaires,module,Magento_Paypal
General: adjustment of a type not belonging to the other T12xx categories,Général : réglage d'un type n'appartenant pas à l'autre T12xx catégories,module,Magento_Paypal
General: bonus of a type not belonging to the other T08xx categories,Bonus : général d'un type n'appartenant pas à l'autre T08xx catégories,module,Magento_Paypal
General: event not yet categorized,Général : : event n'est pas encore classée,module,Magento_Paypal
General: non-payment fee of a type not belonging to the other T01xx categories,Général : : non-paiement des frais d'un type n'appartenant pas à l'autre T01xx catégories,module,Magento_Paypal
General: received payment of a type not belonging to the other T00xx categories,Général : : reçu le paiement d'un type n'appartenant pas à l'autre T00xx catégories,module,Magento_Paypal
General: reversal of a type not belonging to the other T11xx categories,Général : : l'inversion d'un genre n'appartenant pas à l'autre T11xx catégories,module,Magento_Paypal
General: temporary hold of a type not belonging to the other T15xx categories,Général : : mise en attente temporaire d'un type n'appartenant pas à l'autre T15xx catégories,module,Magento_Paypal
Gift Certificate Payment: purchase of Gift Certificate,Paiement : Certificat cadeau certificat cadeau d'achat,module,Magento_Paypal
Gift Certificate Redemption,Chèque cadeau,module,Magento_Paypal
Hidden Virtual PayPal Debit Card Transaction,PayPal virtuel caché une transaction par carte de débit,module,Magento_Paypal
Hold for Dispute Investigation,Enquête sur les différends pour tenir,module,Magento_Paypal
Incentive,Incentive,module,Magento_Paypal
Mass Pay Payment,Payer paiement de masse,module,Magento_Paypal
Merchant Referral Bonus,Les Bonus pour les marchands,module,Magento_Paypal
Mobile Payment (made via a mobile phone),Le paiement mobile (via un téléphone mobile),module,Magento_Paypal
Negative Balance,Solde négatif,module,Magento_Paypal
Open Authorization,Autorisation ouverte,module,Magento_Paypal
PayPal Balance Manager function of PayPal account,Solde PayPal fonction gestionnaire de compte PayPal,module,Magento_Paypal
PayPal Buyer Warranty Bonus,Acheteur PayPal Bonus Garantie,module,Magento_Paypal
PayPal Debit Card Cash Advance,Carte de débit PayPal paiement demandé à l'avance,module,Magento_Paypal
PayPal Debit Card Withdrawal from ATM,Carte de débit PayPal RETRAIT DU DISTRIBUTEUR AUTOMATIQUE,module,Magento_Paypal
PayPal Protection Bonus,Bonus Protection PayPal,module,Magento_Paypal
Payment Refund initiated by merchant,Remboursement Paiement initié par le marchand,module,Magento_Paypal
Points Incentive Redemption,Rachat d'encouragement Points,module,Magento_Paypal
Postage Payment to either USPS or UPS,Le paiement du port à l'USPS ou UPS,module,Magento_Paypal
"Preapproved Payment (BillUser API, either sent or received","Paiement préautorisés (BillUser API, envoyée ou reçue",module,Magento_Paypal
Reauthorization,Reauthorization,module,Magento_Paypal
Reimbursement of Chargeback,Remboursement de la refacturation,module,Magento_Paypal
Reversal,Renversement,module,Magento_Paypal
Reversal of General Account Hold,Renversement de tenir compte général,module,Magento_Paypal
Reversal of Points Usage,L'utilisation de points d'inversion,module,Magento_Paypal
Reversal of hold for Dispute Investigation,Renversement de tenir une enquête pour le règlement des différends,module,Magento_Paypal
Reward Voucher Redemption,Cadeau Redemption,module,Magento_Paypal
Settlement Consolidation,La consolidation de ce règlement,module,Magento_Paypal
"Subscription Payment, either payment sent or payment received","Paiement d'abonnement, soit paiement envoyé ou reçu de paiement",module,Magento_Paypal
User-initiated Currency Conversion,"Lancée par l'utilisateur, la conversion de devises",module,Magento_Paypal
Virtual PayPal Debit Card Transaction,PayPal virtuel Transaction par carte de débit,module,Magento_Paypal
Virtual Terminal Payment,Paiement Terminal Virtuel,module,Magento_Paypal
Void,Void,module,Magento_Paypal
WorldLink Withdrawal,WorldLink Retrait,module,Magento_Paypal
eBay Auction Payment,Paiement Vente aux enchères eBay,module,Magento_Paypal
The PayPal certificate file is empty.,Le fichier de certificat PayPal est vide.,module,Magento_Paypal
Header (center),En-tête (centre),module,Magento_Paypal
Sidebar (right),Barre latérale (droite),module,Magento_Paypal
Near PayPal Credit checkout button,Près de crédit PayPal bouton commander,module,Magento_Paypal
--Please Select--,--Veuillez sélectionner--,module,Magento_Paypal
Daily,Tous les jours,module,Magento_Paypal
Every 3 days,Tous les 3 jours,module,Magento_Paypal
Every 7 days,Tous les 7 jours,module,Magento_Paypal
Every 10 days,Tous les 10 jours,module,Magento_Paypal
Every 14 days,Tous les 14 jours,module,Magento_Paypal
Every 30 days,Tous les 30 jours,module,Magento_Paypal
Every 40 days,Tous les 40 jours,module,Magento_Paypal
No Logo,Pas de logo,module,Magento_Paypal
Yes (PayPal recommends this option),Oui (PayPal recommande cette option),module,Magento_Paypal
Created billing agreement #%1.,L'accord de facturation créé #  %1.,module,Magento_Paypal
We can't create a billing agreement for this order.,Nous ne pouvons pas créer un accord de facturation pour cette commande.,module,Magento_Paypal
Pending PayPal,PayPal en attente,module,Magento_Paypal
PayPal Reversed,PayPal inversée,module,Magento_Paypal
PayPal Canceled Reversal,Inversion d'annulation PayPal,module,Magento_Paypal
Error,Error,module,Magento_Paypal
Billing Agreement,L'accord de facturation,module,Magento_Paypal
Please Select,Veuillez sélectionner,module,Magento_Paypal
Customer,Client,module,Magento_Paypal
Created At,Créé à,module,Magento_Paypal
Updated At,Mis à jour,module,Magento_Paypal
ending,Se terminant le,module,Magento_Paypal
expires,Date d'expiration,module,Magento_Paypal
Not sure what PayPal payment method to use? Click ,Pas sûr d'utiliser la méthode de paiement PayPal ? Cliquez sur,module,Magento_Paypal
here,Ici,module,Magento_Paypal
 to learn more.,Pour en savoir plus.,module,Magento_Paypal
Important: ,Important :,module,Magento_Paypal
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","D'utiliser les paiements PayPal Advanced, vous devez configurer  
vos paiements par PayPal Recherche Avancée compte sur le site PayPal.",module,Magento_Paypal
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Une fois que vous vous connectez à votre compte PayPal Recherche Avancée, naviguez vers les paramètres de service - Commander pages - menu Configurer et définir les options décrites ci-dessous",module,Magento_Paypal
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Pour utiliser PayPal Payflow Link, vous devez configurer votre compte PayPal Payflow Link sur le site de PayPal.",module,Magento_Paypal
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Une fois que vous vous connectez à votre compte PayPal Payflow Link, naviguez jusqu'à des paramètres de service hébergé - Commander pages - menu Configurer et définir les options décrites ci-dessous",module,Magento_Paypal
Credit Card Type,Type de carte de crédit,module,Magento_Paypal
Credit Card Number,Numéro de carte de crédit,module,Magento_Paypal
